county1,countyname1,mi_to_county,county2,countyname2
42099,Perry County,16.09927792,42041,Cumberland County
42099,Perry County,23.77739735,42087,Mifflin County
42099,Perry County,24.94344591,42043,Dauphin County
42101,Philadelphia County,15.44753198,42045,Delaware County
42101,Philadelphia County,16.96467474,34007,Camden County
42101,Philadelphia County,18.6762974,42091,Montgomery County
42101,Philadelphia County,19.9310651,34015,Gloucester County
42101,Philadelphia County,22.67138413,42017,Bucks County
42103,Pike County,21.9355276,34037,Sussex County
42103,Pike County,24.21946501,42089,Monroe County
42109,Snyder County,14.31980286,42119,Union County
42109,Snyder County,20.11828948,42097,Northumberland County
42109,Snyder County,23.14627649,42067,Juniata County
42113,Sullivan County,24.30530557,42015,Bradford County
42115,Susquehanna County,23.00317804,42131,Wyoming County
42115,Susquehanna County,23.69937407,36007,Broome County
42119,Union County,14.31980286,42109,Snyder County
42119,Union County,19.59947926,42097,Northumberland County
42119,Union County,20.87043225,42093,Montour County
42121,Venango County,22.33297759,42031,Clarion County
42123,Warren County,23.0598051,42053,Forest County
42125,Washington County,17.94066163,54009,Brooke County
42125,Washington County,20.68121165,54069,Ohio County
42125,Washington County,23.43641168,42003,Allegheny County
42125,Washington County,24.29361735,42059,Greene County
42127,Wayne County,21.72919464,42069,Lackawanna County
42131,Wyoming County,21.47914127,42069,Lackawanna County
42131,Wyoming County,23.00317804,42115,Susquehanna County
42131,Wyoming County,24.40421975,42079,Luzerne County
44001,Bristol County,10.63902286,25005,Bristol County
44001,Bristol County,13.99415861,44005,Newport County
44001,Bristol County,15.14726439,44003,Kent County
44001,Bristol County,18.93274623,44007,Providence County
44003,Kent County,13.3172728,44007,Providence County
44003,Kent County,15.14726439,44001,Bristol County
44003,Kent County,19.22937621,44009,Washington County
44003,Kent County,19.34701659,44005,Newport County
44003,Kent County,23.65940095,9015,Windham County
44005,Newport County,13.99415861,44001,Bristol County
44005,Newport County,18.64440465,44009,Washington County
44005,Newport County,19.34701659,44003,Kent County
44005,Newport County,19.8002703,25005,Bristol County
44007,Providence County,13.3172728,44003,Kent County
44007,Providence County,18.93274623,44001,Bristol County
44007,Providence County,21.46029768,9015,Windham County
44009,Washington County,18.64440465,44005,Newport County
44009,Washington County,19.22937621,44003,Kent County
45001,Abbeville County,19.4272024,45047,Greenwood County
45001,Abbeville County,22.85875968,13105,Elbert County
45001,Abbeville County,23.35630308,45065,McCormick County
45001,Abbeville County,23.42804454,45007,Anderson County
45003,Aiken County,23.04230384,45011,Barnwell County
45003,Aiken County,24.82213817,45037,Edgefield County
45005,Allendale County,18.88927976,45049,Hampton County
45005,Allendale County,19.83021394,45011,Barnwell County
45005,Allendale County,21.93850177,13251,Screven County
45005,Allendale County,23.67407529,45009,Bamberg County
45007,Anderson County,21.97127458,13147,Hart County
45007,Anderson County,23.42804454,45001,Abbeville County
45009,Bamberg County,21.63732972,45075,Orangeburg County
45009,Bamberg County,22.35371174,45011,Barnwell County
45009,Bamberg County,23.67407529,45005,Allendale County
45011,Barnwell County,19.83021394,45005,Allendale County
45011,Barnwell County,22.35371174,45009,Bamberg County
45011,Barnwell County,23.04230384,45003,Aiken County
45013,Beaufort County,20.02282965,45053,Jasper County
45017,Calhoun County,16.53991985,45075,Orangeburg County
45021,Cherokee County,19.88589162,37045,Cleveland County
45021,Cherokee County,23.14826597,45083,Spartanburg County
45021,Cherokee County,24.64219075,45091,York County
45021,Cherokee County,24.82837079,45087,Union County
45023,Chester County,19.44439651,45091,York County
45023,Chester County,20.38448809,45039,Fairfield County
45025,Chesterfield County,23.51871866,37007,Anson County
45025,Chesterfield County,23.86678349,45031,Darlington County
45027,Clarendon County,19.77239528,45085,Sumter County
45029,Colleton County,22.42513453,45035,Dorchester County
45031,Darlington County,20.40612594,45061,Lee County
45031,Darlington County,23.86678349,45025,Chesterfield County
45031,Darlington County,24.6795049,45069,Marlboro County
45033,Dillon County,21.39499058,45067,Marion County
45033,Dillon County,22.61584563,45069,Marlboro County
45033,Dillon County,23.22836671,37155,Robeson County
45035,Dorchester County,22.42513453,45029,Colleton County
45037,Edgefield County,20.97343441,45081,Saluda County
45037,Edgefield County,21.65119575,45065,McCormick County
45037,Edgefield County,22.55536494,13073,Columbia County
45037,Edgefield County,24.82213817,45003,Aiken County
45039,Fairfield County,20.38448809,45023,Chester County
45041,Florence County,20.25014727,45067,Marion County
45045,Greenville County,20.02567352,45077,Pickens County
45045,Greenville County,21.76952761,45083,Spartanburg County
45047,Greenwood County,19.4272024,45001,Abbeville County
45047,Greenwood County,20.84521798,45065,McCormick County
45047,Greenwood County,23.69044391,45059,Laurens County
45049,Hampton County,18.88927976,45005,Allendale County
45053,Jasper County,19.36248681,13103,Effingham County
45053,Jasper County,20.02282965,45013,Beaufort County
45055,Kershaw County,23.03345756,45061,Lee County
45055,Kershaw County,24.91823414,45057,Lancaster County
45057,Lancaster County,23.23870966,37179,Union County
45057,Lancaster County,24.91823414,45055,Kershaw County
45059,Laurens County,23.69044391,45047,Greenwood County
45061,Lee County,18.36944442,45085,Sumter County
45061,Lee County,20.40612594,45031,Darlington County
45061,Lee County,23.03345756,45055,Kershaw County
45063,Lexington County,23.55638351,45079,Richland County
45065,McCormick County,10.51477707,13181,Lincoln County
45065,McCormick County,20.84521798,45047,Greenwood County
45065,McCormick County,21.65119575,45037,Edgefield County
45065,McCormick County,23.35630308,45001,Abbeville County
45065,McCormick County,24.2666788,13073,Columbia County
45067,Marion County,20.25014727,45041,Florence County
45067,Marion County,21.39499058,45033,Dillon County
45069,Marlboro County,20.01731896,37165,Scotland County
45069,Marlboro County,22.61584563,45033,Dillon County
45069,Marlboro County,24.6795049,45031,Darlington County
45071,Newberry County,20.96936698,45081,Saluda County
45073,Oconee County,18.76342426,13257,Stephens County
45073,Oconee County,21.3375564,45077,Pickens County
45073,Oconee County,21.56608165,13241,Rabun County
45075,Orangeburg County,16.53991985,45017,Calhoun County
45075,Orangeburg County,21.63732972,45009,Bamberg County
45077,Pickens County,20.02567352,45045,Greenville County
45077,Pickens County,21.3375564,45073,Oconee County
45077,Pickens County,22.88927391,37175,Transylvania County
45079,Richland County,23.55638351,45063,Lexington County
45081,Saluda County,20.96936698,45071,Newberry County
45081,Saluda County,20.97343441,45037,Edgefield County
45083,Spartanburg County,21.76952761,45045,Greenville County
45083,Spartanburg County,23.14826597,45021,Cherokee County
45085,Sumter County,18.36944442,45061,Lee County
45085,Sumter County,19.77239528,45027,Clarendon County
45087,Union County,24.82837079,45021,Cherokee County
45091,York County,19.44439651,45023,Chester County
45091,York County,22.33029385,37071,Gaston County
45091,York County,24.64219075,45021,Cherokee County
46003,Aurora County,21.28587279,46035,Davison County
46003,Aurora County,23.51155666,46073,Jerauld County
46009,Bon Homme County,24.29681104,31107,Knox County
46015,Brule County,22.41755826,46017,Buffalo County
46017,Buffalo County,22.41755826,46015,Brule County
46021,Campbell County,24.5030358,46129,Walworth County
46023,Charles Mix County,17.48241338,46043,Douglas County
46023,Charles Mix County,23.33642144,31015,Boyd County
46027,Clay County,17.59248153,46127,Union County
46027,Clay County,21.64671919,46135,Yankton County
46029,Codington County,19.76522426,46057,Hamlin County
46035,Davison County,17.93979898,46061,Hanson County
46035,Davison County,21.28587279,46003,Aurora County
46035,Davison County,22.3937315,46043,Douglas County
46035,Davison County,23.74616138,46111,Sanborn County
46039,Deuel County,24.53977861,46057,Hamlin County
46043,Douglas County,17.48241338,46023,Charles Mix County
46043,Douglas County,22.3937315,46035,Davison County
46045,Edmunds County,24.05275611,46049,Faulk County
46049,Faulk County,24.05275611,46045,Edmunds County
46051,Grant County,24.80688571,27011,Big Stone County
46057,Hamlin County,19.76522426,46029,Codington County
46057,Hamlin County,24.53977861,46039,Deuel County
46059,Hand County,24.01944558,46069,Hyde County
46061,Hanson County,17.93979898,46035,Davison County
46061,Hanson County,21.72732324,46087,McCook County
46061,Hanson County,23.88003487,46067,Hutchinson County
46065,Hughes County,23.90476744,46119,Sully County
46067,Hutchinson County,23.88003487,46061,Hanson County
46069,Hyde County,24.01944558,46059,Hand County
46073,Jerauld County,23.51155666,46003,Aurora County
46077,Kingsbury County,24.50070818,46097,Miner County
46079,Lake County,22.24489121,46101,Moody County
46079,Lake County,24.18598976,46097,Miner County
46083,Lincoln County,21.61334397,46125,Turner County
46087,McCook County,21.72732324,46061,Hanson County
46097,Miner County,23.96542917,46111,Sanborn County
46097,Miner County,24.18598976,46079,Lake County
46097,Miner County,24.50070818,46077,Kingsbury County
46099,Minnehaha County,24.56905398,46101,Moody County
46101,Moody County,20.82297944,27117,Pipestone County
46101,Moody County,22.24489121,46079,Lake County
46101,Moody County,24.56905398,46099,Minnehaha County
46109,Roberts County,24.94642069,27155,Traverse County
46111,Sanborn County,23.74616138,46035,Davison County
46111,Sanborn County,23.96542917,46097,Miner County
46119,Sully County,23.90476744,46065,Hughes County
46125,Turner County,21.61334397,46083,Lincoln County
46125,Turner County,24.07608725,46135,Yankton County
46127,Union County,17.59248153,46027,Clay County
46127,Union County,22.98348152,19149,Plymouth County
46129,Walworth County,24.5030358,46021,Campbell County
46135,Yankton County,21.64671919,46027,Clay County
46135,Yankton County,24.07608725,46125,Turner County
47001,Anderson County,16.75153234,47093,Knox County
47001,Anderson County,19.78490949,47013,Campbell County
47001,Anderson County,23.13382372,47173,Union County
47001,Anderson County,24.8160335,47129,Morgan County
47003,Bedford County,16.51240421,47127,Moore County
47003,Bedford County,17.5844448,47117,Marshall County
47003,Bedford County,21.447991,47031,Coffee County
47003,Bedford County,22.89703158,47149,Rutherford County
47005,Benton County,15.79915336,47085,Humphreys County
47005,Benton County,21.82877504,47079,Henry County
47005,Benton County,22.38474656,47017,Carroll County
47007,Bledsoe County,14.41445723,47143,Rhea County
47007,Bledsoe County,15.94038292,47175,Van Buren County
47007,Bledsoe County,19.13289458,47153,Sequatchie County
47007,Bledsoe County,22.36683272,47121,Meigs County
47009,Blount County,21.05799881,47093,Knox County
47009,Blount County,22.32150767,47105,Loudon County
47009,Blount County,23.59091592,47155,Sevier County
47009,Blount County,24.06046633,37075,Graham County
47009,Blount County,24.76964426,47123,Monroe County
47011,Bradley County,18.24679336,47139,Polk County
47011,Bradley County,19.372617,47065,Hamilton County
47011,Bradley County,23.06121012,47107,McMinn County
47011,Bradley County,23.59140574,13047,Catoosa County
47011,Bradley County,24.22983367,47121,Meigs County
47013,Campbell County,19.01578776,47151,Scott County
47013,Campbell County,19.73119216,47173,Union County
47013,Campbell County,19.78490949,47001,Anderson County
47013,Campbell County,24.64034577,21235,Whitley County
47015,Cannon County,17.55732449,47041,DeKalb County
47015,Cannon County,18.33937006,47177,Warren County
47015,Cannon County,20.02300181,47149,Rutherford County
47015,Cannon County,22.10251413,47031,Coffee County
47017,Carroll County,21.98283856,47077,Henderson County
47017,Carroll County,22.38474656,47005,Benton County
47019,Carter County,18.30420915,47163,Sullivan County
47019,Carter County,18.61559233,37011,Avery County
47019,Carter County,18.79959556,47091,Johnson County
47019,Carter County,18.88159826,37121,Mitchell County
47019,Carter County,20.53297695,47179,Washington County
47019,Carter County,20.66478945,47171,Unicoi County
47019,Carter County,23.01793935,51520,Bristol city
47019,Carter County,23.4633861,37189,Watauga County
47021,Cheatham County,16.52181048,47043,Dickson County
47021,Cheatham County,18.59370178,47037,Davidson County
47021,Cheatham County,22.79911164,47147,Robertson County
47021,Cheatham County,23.0150377,47125,Montgomery County
47023,Chester County,16.81083529,47109,McNairy County
47023,Chester County,18.3193449,47113,Madison County
47023,Chester County,20.46829991,47077,Henderson County
47025,Claiborne County,15.31968045,21013,Bell County
47025,Claiborne County,17.62063934,47057,Grainger County
47025,Claiborne County,17.91059819,47173,Union County
47025,Claiborne County,24.09987781,47067,Hancock County
47027,Clay County,14.89280769,21171,Monroe County
47027,Clay County,15.03615184,47087,Jackson County
47027,Clay County,18.51040279,21057,Cumberland County
47027,Clay County,20.14446849,47133,Overton County
47029,Cocke County,20.17738713,47089,Jefferson County
47029,Cocke County,22.43284888,47063,Hamblen County
47029,Cocke County,23.03676923,37115,Madison County
